2019-12-14 17:21:34 INFO  TC001_VerifyCalculatorPageTest:32 - ******SubtractOperationTest Finished *********
2019-12-14 17:21:35 INFO  TestBase:87 - Mobile App closed
2019-12-14 17:52:19 INFO  TestBase:77 - App Launched in Mobile Emulator
2019-12-14 17:52:19 INFO  TC001_VerifyCalculatorPageTest:21 - ******AdditionOperationTest Started *********
2019-12-14 17:52:19 INFO  CalculatorPageObjects:86 - Addition of two numbers test Started
2019-12-14 17:52:20 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_1})
2019-12-14 17:52:20 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_add})
2019-12-14 17:52:21 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_4})
2019-12-14 17:52:22 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-14 17:52:23 INFO  TestBase:166 - The Text of the Element is : 5
2019-12-14 17:52:23 INFO  CalculatorPageObjects:92 - Addition of two numbers test Finished
2019-12-14 17:52:23 INFO  TC001_VerifyCalculatorPageTest:24 - ******AdditionOperationTest Finished *********
2019-12-14 17:52:46 INFO  TestBase:77 - App Launched in Mobile Emulator
2019-12-14 17:52:46 INFO  TC001_VerifyCalculatorPageTest:45 - ******DivisionOperationTest Started *********
2019-12-14 17:52:46 INFO  CalculatorPageObjects:116 - Division of two numbers test Started
2019-12-14 17:52:47 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_9})
2019-12-14 17:52:47 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-14 17:52:48 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_div})
2019-12-14 17:52:49 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-14 17:52:49 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-14 17:52:50 INFO  TestBase:166 - The Text of the Element is : 19
2019-12-14 17:52:50 INFO  CalculatorPageObjects:123 - Division of two numbers test Finished
2019-12-14 17:52:50 INFO  TC001_VerifyCalculatorPageTest:48 - ******DivisionOperationTest Finished *********
2019-12-14 17:53:12 INFO  TestBase:77 - App Launched in Mobile Emulator
2019-12-14 17:53:12 INFO  TC001_VerifyCalculatorPageTest:37 - ******MultiplicationOperationTest Started *********
2019-12-14 17:53:12 INFO  CalculatorPageObjects:106 - Multiplication of two numbers test Started
2019-12-14 17:53:13 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_9})
2019-12-14 17:53:13 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_mul})
2019-12-14 17:53:14 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-14 17:53:15 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-14 17:53:16 INFO  TestBase:166 - The Text of the Element is : 45
2019-12-14 17:53:16 INFO  CalculatorPageObjects:112 - Multiplication of two numbers test Finished
2019-12-14 17:53:16 INFO  TC001_VerifyCalculatorPageTest:40 - ******MultiplicationOperationTest Finished *********
2019-12-14 17:53:37 INFO  TestBase:77 - App Launched in Mobile Emulator
2019-12-14 17:53:37 INFO  TC001_VerifyCalculatorPageTest:29 - ******SubtractOperationTest Started *********
2019-12-14 17:53:37 INFO  CalculatorPageObjects:96 - Subtraction of two numbers test Started
2019-12-14 17:53:38 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_9})
2019-12-14 17:53:39 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_sub})
2019-12-14 17:53:40 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-14 17:53:40 INFO  TestBase:147 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-14 17:53:41 INFO  TestBase:166 - The Text of the Element is : 4
